,point_id,score,point,case,quoteDoc,quoteText
15,18454,40,good,You can retrieve an archive of your data,Privacy Policy,"(f) the right to data portability – You have the right to request that we transfer the data that we have collected to another organization, or directly to you, under certain conditions.
If you make a request, we have one month to respond to you."
16,18455,90,good,Content is published under a free license instead of a bilateral one,Terms of Use,"<p>If User provide text, images, data, files, links, text, or other materials (""Content"") to the Website, User grants ShortcutWorld certain rights outlined herein including, but not limited to sub-licensing the content under a Creative Commons License."
17,18456,50,bad,A license is kept on user-generated content even after you close your account,Terms of Use,"If User provides Content, User is granting the ShortcutWorld a royalty-free, worldwide, perpetual, irrevocable,"
18,18457,50,bad,Your content can be licensed to third parties,Terms of Use,"fully sub-licensable,"
19,18458,10,good,The service has non-exclusive use of your content,Terms of Use,non-exclusive right
20,18459,50,bad,Your content can be distributed through any media known now or in the future,Terms of Use,"to use, reproduce, modify, translate, adapt, publish, create derivative works therefrom, transmit, distribute, perform, display and delete such Content in whole or in part worldwide and/or to incorporate such Content in other works in any form, media or technology."
21,18460,20,neutral,"You agree not to submit libelous, harassing or threatening content",Terms of Use,"(4) User will not post or transmit any Content that is unlawful, untrue, harassing, libelous, defamatory, abusive, tortuous, threatening, harmful, or otherwise objectionable."
22,18461,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms of Use,"All information on this page are distributed and transmitted ""as is"" without warranties of any kind, either express or implied,"
23,18462,0,neutral,This service does not guarantee that it or the products obtained through it meet your expectations or requirements,Terms of Use,"including without limitation, any warranty for information, services or products provided through or in connection with the ShortcutwWorld service and any implied warranties of merchantability, fitness for a particular purpose, expectation of privacy or non-infringement."
24,18463,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Terms of Use,"ShortcutWorld is not responsible for any damages, including without limitation, any special, indirect, incidental or consequential damages, that may arise from any use of, inability to use, or reliance on the site and/or the materials contained on the site whether the materials contained on the site are provided by the ShortcutWorld, or a third party."
25,18464,10,neutral,The service does not guarantee accuracy or reliability of the information provided,Terms of Use,Information on this web site may contain technical inaccuracies or typographical errors.
26,18465,50,neutral,This service assumes no responsibility and liability for the contents of links to other websites,Terms of Use,"ShortcutWorld may contains link to sites which are not maintained by ShortcutWorld.
ShortcutWorld is responsible and has no control over the content of those sites nor guarantees the content of such sites."
27,18466,50,neutral,The service is not responsible for linked or (clearly) quoted content from third-party content providers,Terms of Use,"All products, services, and deals mentioned by ShortcutWorld are provided by third parties and are subject to change without notice and are subject to restrictions, limitations, availability, conditions, and qualifications.
ShortcutWorld serves as an informational service and inclusion of a link in this web site does not imply ShortcutWorld's endorsement of the site nor does ShortcutWorld accept any responsibility for the content, or the use, of such web site."
28,18469,70,bad," Terms may be changed any time at their discretion, without notice to you ",Terms of Use,"7.
Modifications
<p>Provide may at his sole discretion revise these terms from time to time, or at any time, by updating this Agreement.
The revised terms will take effect when they are posted."
29,18470,50,bad,"Instead of asking directly, this Service will assume your consent merely from your usage.",Terms of Use,"By continuing to use the Website and information herein, User is indicating acceptance of an agreement to be bound by the terms of this Agreement and all revisions hereof.</p>"
30,18471,15,neutral,This service is only available to users over a certain age,Terms of Use,"<p>User may not use this site unless User is at least 13 years old.
ShortcutWorld will never knowingly solicit nor will it accept personally identifiable information from users known to be under thirteen (13) years of age."
31,18473,10,neutral,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,Terms of Use,"If any part of this Agreement is held to be unenforceable, the unenforceable part shall be given effect to the greatest extent possible and the remainder will remain in full force and effect."
32,18474,10,neutral,You cannot distribute or disclose your account to third parties,Terms of Use,"This Agreement is personal to User and may not be transferred, assigned or delegated to anyone without the express written permission.</p>"
33,18475,0,neutral,The court of law governing the terms is in location X,Terms of Use,The Terms and Conditions shall be governed by laws of the State of Georgia (except for conflict of law provisions).
34,18476,50,bad,You are forced into binding arbitration in case of disputes,Terms of Use,"All disputes arising out of or in connection with the Agreement shall be finally settled under the Rules of Arbitration of the International Chamber of Commerce by one or more arbitrators appointed in accordance with the said Rules.
The arbitration shall take place in Atlanta, GA."
35,18477,50,neutral,There is a date of the last update of the agreements,Terms of Use,"
<p>V1.5 Updated Jan, 2021</p>"
36,18478,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Terms of Use,"This disclaimer of liability applies to any damages or injury caused by any error, omission, deletion, defect, interruption, failure of performance, delay in operation or transmission, computer virus, communication line failure, theft or destruction or unauthorized access to, alteration of, or use of record, whether for breach of contract, negligence, tortious behavior, or under any other cause of action.
"
