,point_id,score,point,case,quoteDoc,quoteText
10,6166,70,bad,Third-party cookies are used for advertising,Cookie Policy,We use cookies to enable advertising with our third-party Partners
11,6167,50,neutral,Blocking first party cookies may limit your ability to use the service,Cookie Policy,Please note that Stack Overflow may not work properly and you may have diminished functionality if you opt-out of certain cookies.
12,6168,25,bad,This service retains rights to your content even after you stop using your account,Terms of Service,"any content or information you share publicly is governed by the terms described below in the section titled “Content Permissions, Restrictions, and Creative Commons Licensing,” and you should be aware that once you place content in the public sphere, you willingly give up some rights and control over such content"
13,6169,50,bad,Many third parties are involved in operating the service,Privacy Policy,"We share this information with certain third-parties (e.g., talent recruiters, payment processors, and advertising providers)"
14,6170,35,bad,This service gives your personal data to third parties involved in its operation,Privacy Policy,"Stack Overflow will not disclose your personal information to legal authorities except where such disclosure is by lawful request, including to meet legitimate national security or law enforcement demands (including a subpoena, court order, or other lawful legal demand by a legal authority with lawful jurisdiction)."
15,6171,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Terms of Service,"<p>Stack Overflow reserves the right to assign our rights and obligations under these Public Network Terms (in whole or in part) without your consent to a corporate affiliate, or in connection with a merger, acquisition, corporate restructure or reorganization, or due to the sale of all or substantially all of our assets.</p>"
16,7968,20,good, Pseudonyms are allowed,Privacy Policy,"Although the Network provides for anonymous and pseudonymous participation, in some instances in order to use certain Products or Services, we require account registration.
"
17,7969,50,good,Information is provided about how they collect personal data,Privacy Policy,HOW WE COLLECT INFORMATION FROM YOU
18,7970,50,bad,This service can use your content for all their existing and future services,Public Network Terms of Service,"You agree that any and all content, including without limitation any and all text, graphics, logos, tools, photographs, images, illustrations, software or source code, audio and video, animations, and product feedback (collectively, “Content”) that you provide to the public Network (collectively, “Subscriber Content”), is perpetually and irrevocably licensed to Stack Overflow on a worldwide, royalty-free, non-exclusive basis pursuant to Creative Commons licensing terms (CC BY-SA"
19,7971,0,neutral,The court of law governing the terms is in location X,Terms of Service,"These Public Network Terms will be governed by and construed in accordance with the applicable laws of the State of New York, without giving effect to the principles of that State regarding conflicts of laws.
"
20,7974,5,bad,"Third party cookies are employed, but with opt out instructions","Stack Exchange, Inc. Cookie Policy"," If you decide that you do not want cookies to be set on your device by our third-party Partners, you can adjust the settings on your internet browser and choose from the available Cookies setting to best meet your preferences.
While setting options may vary from browser to browser, you can generally choose to reject some or all cookies, or instead to receive a notification when a cookie is being placed on your device.
For more information, please refer to the user help information for your browser of choice."
21,7976,50,good,User accounts can be terminated after having been in breach of the terms of service repeatedly,Public Network Terms of Service,"To prevent bad actors from creating a negative community experience, we have outlined what we believe to be common sense rules for community participation and reserve the right to pause or terminate your account if you engage in disruptive, abusive, or nefarious behavior outside of Stack Overflow’s Acceptable Use Policy, which is hereby incorporated into these Public Network Terms.</li>"
22,7977,15,good,You have the right to leave this service at any time,Public Network Terms of Service,"
You have the right to discontinue use of, or terminate, your account whenever you like, and subject to our Privacy Policy, control the use and sharing of your account information."
23,8424,15,neutral,This service is only available to users over a certain age,Public Network Terms of Service,"Age Eligibility <p>You must be at least 13 years old to access or use the Network or Services, including without limitation to complete a Stack Overflow account registration."
24,8425,75,bad,"This service may collect, use, and share location data",Privacy Policy,"When you use the Stack Overflow Network, and certain of our Products and Services, we collect location information about you including your IP address, your location, browser information, and how you came to the Stack Overflow Network."
