,point_id,score,point,case,quoteDoc,quoteText
10,15444,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Terms of Service,"DUE TO THE INHERENT NATURE OF SOFTWARE, THE INTERNET, TELECOMMUNICATIONS
NETWORKS AND WEBSITES, 23ANDME DOES NOT GUARANTEE THAT THE SERVICES WILL BE
AVAILABLE WHEN YOU WANT TO USE THEM, ERROR-FREE OR THAT ANY COMMUNICATIONS
MADE USING THE SERVICES OR ANY INFORMATION OR CONTENT PROVIDED THROUGH THE
SERVICES WILL BE SECURE."
11,15445,10,neutral,Your personal data is aggregated into statistics,Privacy Policy,"We may share Aggregate Information, which is information that has been stripped of your name and contact information and combined with information of others so that you cannot reasonably be identified as an individual, with third parties.
This Information is different from ""Individual-level"" information and is not Personal Information because it does not identify any particular individual or disclose any particular individual’s data.
For example, Aggregate Information may include a statement that ""30% of our female users share a particular genetic trait,"""
12,15446,0,neutral,Third parties are involved in operating the service,Privacy Policy,"23andMe will ask for your consent to share Individual-level Genetic Information or Self-Reported Information with any third party, other than our service providers as necessary for us to provide the Services to you."
13,15447,50,bad,"Instead of asking directly, this Service will assume your consent merely from your usage.",Terms of Service,"Once we have made changes to the
Service, your continued use of the Service will show that you have accepted
any changes to the Service."
14,15483,10,neutral,You agree not to use the service for illegal purposes,Terms of Service,"
You should not use our Service if in doing so you will breach any
applicable laws."
15,15484,35,neutral,This service does not condone any ideas contained in its user-generated contents,Terms of Service,"BECAUSE WE CANNOT CONTROL THE BEHAVIOR OF OUR USERS 23ANDME DOES NOT GUARANTEE
THE ACCURACY, COMPLETENESS OR USEFULNESS OF ANY USER CONTENT OR ADOPT, ENDORSE
OR ACCEPT RESPONSIBILITY FOR THE CONDUCT OF ANY USERS OR FOR THE ACCURACY OR
RELIABILITY OF ANY OPINION, ADVICE OR STATEMENTS THEY MAKE."
16,15485,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Privacy Policy," Please recognize that protecting your Personal Information is also your responsibility.
We ask you to be responsible for safeguarding your password, and other authentication information you use to access our Services.
You should not disclose your authentication information to any third party and should immediately notify 23andMe of any unauthorized use of your password.
23andMe cannot secure Personal Information that you release on your own or that you request us to release."
17,15487,25,neutral,"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages",Terms of Service,"
to upload, post, email, or otherwise transmit any unsolicited or unauthorized
advertising, promotional materials, ""junk mail,"" ""spam,"" ""chain letters,""
""pyramid schemes,"" or any other form of solicitation, except in those areas
that are designated for such purpose and only to the extent such content is
authorized by law."
18,15490,30,good,A complaint mechanism is provided for the handling of personal data,Privacy Policy,"You can exercise your privacy rights by following the instructions below or contacting us at privacy@23andMe.com.
We will handle your request under applicable law."
19,15491,0,neutral,"The terms may be changed at any time, but you will receive notification of the changes",Terms of Service,"23andMe may make changes to the TOS from time to time to reflect changes in
our Service, technology, commercial practice, behaviors, our business and
the way users use our Service and applicable law and rules.
When these changes
are made, 23andMe will make a new copy of the TOS available on its Website
and any new additional terms will be made available to you from within, or
through, the affected Services.
</li>
<li>
23andMe will use reasonable efforts to notify you of any significant changes
to the TOS."
