,point_id,score,point,case,quoteDoc,quoteText
32,12214,10,neutral,Your personal data is aggregated into statistics,Data Policy,"<b>Partners who use our analytics services.</b>We provide aggregated statistics and insights that help people and businesses understand how people are engaging with their posts, listings, Pages, videos and other content on and off the Facebook Products."
33,12215,10,bad,Third-party cookies are used for statistics,Data Policy,</b>We share information about you with companies that aggregate it to provide analytics and measurement reports to our partners.
34,12216,70,bad,This service shares your personal data with third parties that are not essential to its operation,Data Policy,"Sharing with Third-Party Partners</b>
<blockquote>We work with third-party partners who help us provide and improve our Products or who use Facebook Business Tools to grow their businesses, which makes it possible to operate our companies and provide free services to people around the world."
35,12217,40,bad,Your personal information is used for many different purposes,Data Policy,Here's how:
36,12218,50,good,You can limit how your information is used by third-parties and the service,Data Policy,Learn more about how you can control the information about you that you or others share with third-party partners in the Facebook Settings and Instagram Settings.<br>
37,12219,25,good,Your personal data is not sold,Data Policy,"We don't sell any of your information to anyone, and we never will."
38,12220,100,bad,Logs are kept for an undefined period of time,Data Policy,"We store data until it is no longer necessary to provide our services and Facebook Products, or until your account is deleted - whichever comes first."
39,12221,80,bad,App required for this service requires broad device permissions,Data Policy,"Device Information</b>As described below, we collect information from and about the computers, phones, connected TVs and other web-connected devices you use that integrate with our Products, and we combine this information across different devices you use.
For example, we use information collected about your use of our Products on your phone to better personalize the content (including ads) or features you see when you use our Products on another device, such as your laptop or tablet, or to measure whether you took an action in response to an ad we showed you on your phone on a different device.Information we obtain from these devices includes: <ul>
<li>
<b>Device attributes:</b> information such as the operating system, hardware and software versions, battery level, signal strength, available storage space, browser type, app and file names and types, and plugins.</li>
<li>
<b>Device operations:</b> information about operations and behaviors performed on the device, such as whether a window is foregrounded or backgrounded, or mouse movements (which can help distinguish humans from bots).</li>
<li>
<b>Identifiers:</b> unique identifiers, device IDs, and other identifiers, such as from games, apps or accounts you use, and Family Device IDs (or other identifiers unique to Facebook Company Products associated with the same device or account).</li>
<li>
<b>Device signals:</b> Bluetooth signals, and information about nearby Wi-Fi access points, beacons, and cell towers.</li>
<li>
<b>Data from device settings:</b> information you allow us to receive through device settings you turn on, such as access to your GPS location, camera or photos.</li>
<li>
<b>Network and connections:</b> information such as the name of your mobile operator or ISP, language, time zone, mobile phone number,"
40,12222,70,bad,Some personal data may be kept after the end of the data retention period or a request for erasure,Data Policy,"This is a case-by-case determination that depends on things like the nature of the data, why it is collected and processed, and relevant legal or operational retention needs."
41,12223,15,good,You have the right to leave this service at any time,Data Policy,"To delete your account at any time, please visit the Facebook Settings and Instagram Settings.<br>"
42,12224,25,bad,Your data may be processed and stored anywhere in the world,Data Policy,"We share information globally, both internally within the Facebook Companies, and externally with our partners and with those you connect and share with around the world in accordance with this policy.
Your information may, for example, be transferred or transmitted to, or stored and processed in the United States or other countries outside of where you live for the purposes as described in this policy.
These data transfers are necessary to provide the services set forth in the Facebook Terms and Instagram Terms and to globally operate and provide our Products to you."
43,12225,10,neutral,"You are not allowed to use pseudonyms, as trust and transparency between users regarding their identities is relevant to the service.",Terms of Use,"<b>You can't impersonate others or provide inaccurate information.</b>
<br> You don't have to disclose your identity on Instagram, but you must provide us with accurate and up to date information (including registration information).
Also, you may not impersonate someone you aren't, and you can't create an account for someone else unless you have their express permission."
44,12226,10,good,A free help desk is provided,Terms of Use,"If you believe your account has been terminated in error, or you want to disable or permanently delete your account, consult our Help Center.</li>"
45,12227,50,good,"If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner",Terms of Use,"We always appreciate feedback or other suggestions, but may use them without any restrictions or obligation to compensate you for them, and are under no obligation to keep them confidential."
46,12228,100,blocker,They store data on you even if you did not interact with the service,Data Policy,"These partners provide information about your activities off Facebook—including information about your device, websites you visit, purchases you make, the ads you see, and how you use their services—whether or not you have a Facebook account or are logged into Facebook.
For example, a game developer could use our API to tell us what games you play, or a business could tell us about a purchase you made in its store.
"
47,12229,10,neutral,You agree not to use the service for illegal purposes,Terms of Use,"You can't do anything unlawful, misleading, or fraudulent or for an illegal or unauthorized purpose.</b>"
48,12230,30,blocker,This service holds onto content that you've deleted,Terms of Use,<li>Content you delete may persist for a limited period of time in backup copies and will still be visible where others have shared it.
49,12231,50,good,You maintain ownership of your content,Terms of Use,We do not claim ownership of your content
50,12232,20,bad,Usernames can be rejected or changed for any reason,Terms of Use,"If you select a username or similar identifier for your account, we may change it if we believe it is appropriate or necessary (for example, if it infringes someone's intellectual property or impersonates another user)."
51,12233,50,neutral,Your content can be deleted if you violate the terms,Terms of Use,"We can remove any content or information you share on the Service if we believe that it violates these Terms of Use, our policies (including our Instagram Community Guidelines), or we are permitted or required to do so by law.
"
52,12234,10,neutral,You cannot distribute or disclose your account to third parties,Terms of Use,"You can't attempt to buy, sell, or transfer any aspect of your account (including your username)"
53,12235,40,neutral,They may stop providing the service at any time,Terms of Use,"We can refuse to provide or stop providing all or part of the Service to you (including terminating or disabling your account) immediately to protect our community or services, or if you create risk or legal exposure for us, violate these Terms of Use or our policies (including our Instagram Community Guidelines), if you repeatedly infringe other people's intellectual property rights, or where we are permitted or required to do so by law.
"
54,12236,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms of Use,"Our Service is provided ""as is,"""
55,12237,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Terms of Use,and we can't guarantee it will be safe and secure or will work perfectly all the time.
56,12238,0,neutral,This service does not guarantee that it or the products obtained through it meet your expectations or requirements,Terms of Use,"O THE EXTENT PERMITTED BY LAW, WE ALSO DISCLAIM ALL WARRANTIES, WHETHER EXPRESS OR IMPLIED, INCLUDING THE IMPLIED WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE"
57,12239,35,neutral,This service does not condone any ideas contained in its user-generated contents,Terms of Use,"<li>We also don’t control what people and others do or say, and we aren’t responsible for their (or your) actions or conduct (whether online or offline) or content (including unlawful or objectionable content)."
58,12240,50,neutral,The service is not responsible for linked or (clearly) quoted content from third-party content providers,Terms of Use,"We also aren’t responsible for services and features offered by other people or companies, even if you access them through our Service."
59,12241,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Terms of Use,"You agree that we won't be responsible (""liable"") for any lost profits, revenues, information, or data, or consequential, special, indirect, exemplary, punitive, or incidental damages arising out of or related to these Terms, even if we know they are possible.
This includes when we delete your content, information, or account."
60,12242,10,bad,Any liability on behalf of the service is only limited to the fees you paid as a user,Terms of Use,Our aggregate liability arising out of or relating to these Terms will not exceed the greater of $100 or the amount you have paid us in the past twelve months.
61,12243,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Use,"<li>You agree to defend (at our request), indemnify and hold us harmless from and against any claims, liabilities, damages, losses, and expenses, including without limitation, reasonable attorney's fees and costs, arising out of or in any way connected with these Terms or your use of the Service."
62,12244,50,bad,You are forced into binding arbitration in case of disputes,Terms of Use,"<li>Except as provided below, you and we agree that any cause of action, legal claim, or dispute between you and us arising out of or related to these Terms or Instagram (""claim(s)"") must be resolved by arbitration on an individual basis.
Class actions and class arbitrations are not permitted.
you and we may bring a claim only on your own behalf and cannot seek relief that would affect other Instagram users."
63,12246,30,good,The service will only respond to government requests that are reasonable,Law Enforcement,"<p>We disclose account records solely in accordance with our terms of service and applicable law, including the federal Stored Communications Act (“SCA”), 18 U.S.C.
Sections 2701-2712.
Under the SCA:</p>
<ul>
<li>a valid subpoena issued in connection with an official criminal investigation is required to compel the disclosure of basic subscriber records (defined in 18 U.S.C.
Section 2703(c)(2)), which may include: name, length of service, credit card information, email address(es), and any recent login/logout IP address(es), if available.</li>
<li>a court order issued under 18 U.S.C.
Section 2703(d) is required to compel the disclosure of certain records or other information pertaining to the account, not including contents of communications, which may include message headers and IP addresses, in addition to the basic subscriber records identified above.</li>
<li>a search warrant issued under the procedures described in the Federal Rules of Criminal Procedure or equivalent state warrant procedures upon a showing of probable cause is required to compel the disclosure of the stored contents of any account, which may include messages, photos, comments, and location information.</li>
</ul>
<p>It is important to note that some information we store is collected automatically, while other information is provided by the user.
We do not require email or phone verification, and we do not require people to use real names or identities on Instagram."
64,12247,40,good,You can retrieve an archive of your data,Law Enforcement,"For account content, such as messages, photos and videos, users can access Instagram’s ""Download Data"" feature from their Privacy and Security settings.</p>"
65,12248,50,good,Third parties are not allowed to access your personal information without a legal basis,Law Enforcement,We will not review or respond to correspondence sent by non-law enforcement officials to the addresses above.
66,12249,10,neutral,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,Terms of Use,"If we fail to enforce any aspect of this agreement, it will not be a waiver."
67,12250,10,neutral,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,Terms of Use,"If any aspect of this agreement is unenforceable, the rest will remain in effect."
68,12251,35,bad,"Defend, indemnify, hold harmless; survives termination",Terms of Use,"This paragraph, and the section below called ""Our Agreement and What Happens if We Disagree,"" will still apply even after your account is terminated or deleted."
69,12252,15,neutral,The posting of pornographic content is prohibited,Community Guidelines,"but for a variety of reasons, we don’t allow nudity on Instagram.
This includes photos, videos, and some digitally-created content that show sexual intercourse, genitals, and close-ups of fully-nude buttocks.
It also includes some photos of female nipples,"
70,12253,25,neutral,"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages",Community Guidelines,"Help us stay spam-free by not artificially collecting likes, followers, or shares, posting repetitive comments or content, or repeatedly contacting people for commercial purposes without their consent.
Don’t offer money or giveaways of money in exchange for likes, followers, comments or other engagement.
Don’t post content that engages in, promotes, encourages, facilitates, or admits to the offering, solicitation or trade of fake and misleading user reviews or ratings."
71,12254,20,neutral,You are prohibited from posting content which promotes violence or politically or religiously extremist values.,Community Guidelines,"<p>Instagram is not a place to support or praise terrorism, organized crime, or hate groups."
72,12255,20,neutral,"You agree not to submit libelous, harassing or threatening content",Community Guidelines,"We remove content that contains credible threats or hate speech, content that targets private individuals to degrade or shame them, personal information meant to blackmail or harass someone, and repeated unwanted messages."
73,12256,10,neutral,Instructions are provided on how to submit a copyright claim,Community Guidelines,"If you believe someone is violating your trademark, you can file a trademark report."
74,12257,75,bad,"This service may collect, use, and share location data",Data Policy,"We use location-related information-such as your current location, where you live, the places you like to go, and the businesses and people you're near-to provide, personalize and improve our Products, including ads, for you and others."
75,21770,10,neutral,This service is a subsidiary of Company X,Data Policy,"This policy describes the information we process to support Facebook, Instagram, Messenger and other products and features offered by Facebook (Facebook Products or Products).
"
