,point_id,score,point,case,quoteDoc,quoteText
16,11928,50,bad,Information is gathered about you through third parties,Privacy policy,"Apple Receives from Other Sources <p>Apple may receive personal data about you from other <strong>individuals</strong>, from businesses or third parties acting <strong>at your direction</strong>, from our <strong>partners</strong> who work with us to provide our products and services and assist us in security and fraud prevention, and from other<strong>
</strong>lawful sources.</p>
<ul>"
17,11930,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Privacy policy,"p>Apple’s websites, online services, interactive applications, email messages, and advertisements may use “cookies” and other technologies such as pixel tags and web beacons"
18,11931,25,good,You can opt out of targeted advertising,Privacy policy,"If you do not want to receive ads targeted to your interests from Apple's advertising platform in those apps, you can choose to disable Personalized Ads, which will opt your Apple ID out of receiving such ads regardless of what device you are using."
19,11932,50,neutral,Blocking first party cookies may limit your ability to use the service,Privacy policy,"Certain features of the Apple website may not be available if all cookies are disabled.</p>
<p>"
20,12880,5,bad,Tracking pixels are used in service-to-user communication,Privacy policy,"
<p>Pixel tags enable us to send email messages in a format that you can read, and they tell us whether mail has been opened.
"
21,12881,35,bad,This service gives your personal data to third parties involved in its operation,Privacy policy," <p>Apple may share personal data with <strong>service providers</strong> who act on our behalf, our <strong>partners</strong>, or others <strong>at your direction</strong>.
"
22,12882,25,bad,Your data may be processed and stored anywhere in the world,Privacy policy,"To make that possible,<strong> your personal data may be transferred to or accessed by entities around the world.</strong>"
23,12883,45,bad,This service receives your precise location through GPS coordinates,Terms of Service (US),"
To provide such features or services, where available, Apple and its partners and licensors must collect, use, transmit, process and maintain your location data, including but not limited to the geographic location of your device"
24,17681,15,good,30 days of notice are given before closing your account,Terms of Service (US),Apple will be permitted to terminate only after giving you 30 days’ notice and only if you have not cured the breach within such 30-day period.
25,19376,25,neutral,You must create an account to use this service,Terms of Service (US),"B.
Devices and Accounts.&nbsp;</b>Use of the Service may require compatible devices, Internet access, and certain software (fees may apply).
may require periodic updates.
and may be affected by the performance of these factors.
Apple reserves the right to limit the number of Accounts that may be created from a device and the number of devices associated with an Account.
The latest version of required software may be required for certain transactions or features.
You agree that meeting these requirements is your responsibility.&nbsp;</p>
"
