,point_id,score,point,case,quoteDoc,quoteText
11,12136,40,neutral,They may stop providing the service at any time,Terms of Use,"We hope not to, but we may change, suspend, or discontinue - temporarily or permanently - some or all of the Services (including the Content and the Compatible Devices through which the Services are accessed), with respect to any or all users, at any time without notice."
12,12137,15,good,You have the right to leave this service at any time,Terms of Use,"You may cancel your subscription at any time as described in the ""Cancellation and Refunds"" section of these Terms.
"
13,12138,50,neutral,You authorise the service to charge a credit card supplied on re-occurring basis,Terms of Use,"We will charge your Payment Method a periodic subscription fee on a recurring basis corresponding to the term of your subscription, and any applicable taxes."
14,12139,30,good,Details are provided about what kind of information they collect,Privacy Policy,"Hulu may collect the following information from or about you,"
15,12140,50,neutral,Blocking first party cookies may limit your ability to use the service,Privacy Policy,"Please note that disabling cookies or deleting information contained in cookies or Flash cookies may interfere with the performance and features of the Hulu Services, including not being able to store your preferences or login information.
"
16,12141,25,good,You can opt out of targeted advertising,Privacy Policy,"To learn about opting out of interest-based or online behavioral advertising, please see the information we have provided in Section 6 (“Your Controls and Choices, Including Opt-Out Options”).
</p>"
17,12142,50,bad,Information is gathered about you through third parties,Privacy Policy,"We may also collect information about you from other sources, including service providers (e.g., data licensors, research and analytics companies, and payment processors), public databases, our marketing partners, and advertisers.
"
18,12143,50,bad,This service reserves the right to disclose your personal information without notifying you,Privacy Policy,"In some instances, we may disclose information from or about you without providing you a choice.
For example, we may disclose your information in the following ways: to protect the legal rights of Hulu and our affiliates or partners.
to protect the safety and security of users of the Hulu Services or third parties.
to enforce our Terms of Use.
to protect against fraud.
and to comply with or respond to the law or legal process or a request for cooperation by a government entity, whether or not legally required.
</p>"
19,12869,75,bad,"This service may collect, use, and share location data",Privacy Policy,"
We may share information collected from or about you with such business partners, including email address, Viewing Information, information about the ads you view on Hulu and account or device information (e.g., age, gender, device type, IP address, ZIP code, advertising identifiers)."
20,12870,50,bad,You waive your right to a class action.,Terms of Use,"YOU AND HULU AGREE TO ARBITRATE IN EACH OF OUR INDIVIDUAL CAPACITIES ONLY, NOT AS A REPRESENTATIVE OR MEMBER OF A CLASS, AND EACH OF US EXPRESSLY WAIVES ANY RIGHT TO FILE A CLASS ACTION OR SEEK RELIEF ON A CLASS BASIS."
21,24079,70,bad,Third-party cookies are used for advertising,Privacy Policy,"We may also use or work with third parties including our business partners and service providers who use mobile Software Development Kits (“SDKs”) to collect information, such as advertising identifiers (e.g., “ad-ID” or “IDFA”) and information related to how mobile devices interact with the Hulu Services.
"
22,24080,45,bad,This service receives your precise location through GPS coordinates,Privacy Policy,"Use of Precise Location Data.
In order to access certain Hulu Services from your computer or mobile device, you may be required to share your device’s precise location data (e.g., latitude and longitude) with us.
In addition to providing you with certain Hulu Services, this also enables us to serve you Content related to your local area such as news and sports, depending on your subscription.
This data may also be used to tailor advertising to you based on your location"
23,24081,10,neutral,Your personal data is aggregated into statistics,Privacy Policy,"In addition to the individual data use described in this Privacy Policy, we may aggregate information about you and other individuals together, or otherwise “de-identify” the information about you (which means that the information does not directly or indirectly identify you).
We may use information in these forms for any legitimate business purpose, including for research and analysis, administration of the Hulu Services, advertising (e.g., improving our targeting efforts), and promotional purposes."
24,24082,35,bad,This service gives your personal data to third parties involved in its operation,Privacy Policy,"We work with a number of business partners who help us offer the Hulu Services, including, for example, our content programmers, distributors and device partners, and corporate owners.
We may share information collected from or about you with such business partners, including email address, Viewing Information, information about the ads you view on Hulu and account or device information (e.g., age, gender, device type, IP address, ZIP code, advertising identifiers).
"
25,24083,70,bad,This service shares your personal data with third parties that are not essential to its operation,Privacy Policy,"and IP address, hashed emails, and advertising identifiers with service providers to assist in our advertising and marketing efforts."
